date,Survey,Catch,separate
2022-06-01,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-01,Sac Trawls,22,Other Rotary Screw Traps
2022-06-01,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-02,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-02,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-02,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-02,Lower Sac RST,1,Other Rotary Screw Traps
2022-06-02,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-02,Sac Trawls,22,Other Rotary Screw Traps
2022-06-02,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-03,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-03,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-03,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-03,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-03,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-03,Sac Trawls,0,Other Rotary Screw Traps
2022-06-03,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-04,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-04,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-04,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-04,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-04,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-04,Sac Trawls,0,Other Rotary Screw Traps
2022-06-04,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-05,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-05,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-05,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-05,Lower Sac RST,1,Other Rotary Screw Traps
2022-06-05,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-05,Sac Trawls,0,Other Rotary Screw Traps
2022-06-05,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-06,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-06,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-06,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-06,Lower Sac RST,1,Other Rotary Screw Traps
2022-06-06,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-06,Sac Trawls,22,Other Rotary Screw Traps
2022-06-06,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-07,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-07,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-07,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-07,Lower Sac RST,1,Other Rotary Screw Traps
2022-06-07,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-07,Sac Trawls,0,Other Rotary Screw Traps
2022-06-07,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-08,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-08,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-08,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-08,Lower Sac RST,1,Other Rotary Screw Traps
2022-06-08,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-08,Sac Trawls,22,Other Rotary Screw Traps
2022-06-08,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-09,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-09,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-09,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-09,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-09,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-09,Sac Trawls,0,Other Rotary Screw Traps
2022-06-09,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-10,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-10,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-10,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-10,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-10,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-10,Sac Trawls,22,Other Rotary Screw Traps
2022-06-10,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-11,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-11,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-11,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-11,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-11,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-11,Sac Trawls,0,Other Rotary Screw Traps
2022-06-11,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-12,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-12,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-12,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-12,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-12,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-12,Sac Trawls,0,Other Rotary Screw Traps
2022-06-12,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-13,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-13,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-13,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-13,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-13,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-13,Sac Trawls,22,Other Rotary Screw Traps
2022-06-13,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-14,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-14,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-14,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-14,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-14,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-14,Sac Trawls,0,Other Rotary Screw Traps
2022-06-14,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-15,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-15,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-15,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-15,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-15,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-15,Sac Trawls,22,Other Rotary Screw Traps
2022-06-15,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-16,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-16,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-16,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-16,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-16,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-16,Sac Trawls,0,Other Rotary Screw Traps
2022-06-16,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-17,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-17,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-17,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-17,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-17,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-17,Sac Trawls,22,Other Rotary Screw Traps
2022-06-17,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-18,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-18,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-18,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-18,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-18,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-18,Sac Trawls,0,Other Rotary Screw Traps
2022-06-18,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-19,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-19,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-19,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-19,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-19,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-19,Sac Trawls,0,Other Rotary Screw Traps
2022-06-19,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-20,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-20,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-20,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-20,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-20,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-20,Sac Trawls,0,Other Rotary Screw Traps
2022-06-20,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-21,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-21,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-21,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-21,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-21,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-21,Sac Trawls,0,Other Rotary Screw Traps
2022-06-21,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-22,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-22,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-22,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-22,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-22,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-22,Sac Trawls,22,Other Rotary Screw Traps
2022-06-22,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-23,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-23,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-23,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-23,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-23,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-23,Sac Trawls,22,Other Rotary Screw Traps
2022-06-23,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-24,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-24,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-24,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-24,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-24,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-24,Sac Trawls,22,Other Rotary Screw Traps
2022-06-24,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-25,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-25,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-25,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-25,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-25,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-25,Sac Trawls,0,Other Rotary Screw Traps
2022-06-25,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-26,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-26,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-26,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-26,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-26,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-26,Sac Trawls,0,Other Rotary Screw Traps
2022-06-26,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-27,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-27,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-27,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-27,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-27,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-27,Sac Trawls,22,Other Rotary Screw Traps
2022-06-27,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-28,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-28,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-28,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-28,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-28,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-28,Sac Trawls,0,Other Rotary Screw Traps
2022-06-28,Chipps Island Trawls,0,Other Rotary Screw Traps
2022-06-29,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-29,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-29,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-29,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-29,Sac Beach Seines,0,Other Rotary Screw Traps
2022-06-29,Sac Trawls,22,Other Rotary Screw Traps
2022-06-29,Chipps Island Trawls,10,Other Rotary Screw Traps
2022-06-30,Tisdale Weir RST,0,Other Rotary Screw Traps
2022-06-30,Knights Landing RST,0,Other Rotary Screw Traps
2022-06-30,Lower Feather RST,0,Other Rotary Screw Traps
2022-06-30,Lower Sac RST,0,Other Rotary Screw Traps
2022-06-30,Sac Beach Seines,23,Other Rotary Screw Traps
2022-06-30,Sac Trawls,22,Other Rotary Screw Traps
2022-06-30,Chipps Island Trawls,10,Other Rotary Screw Traps
